series,date,division,desc_en,index
growth_yoy,2024/11/1,24,Manufacture of basic metals,2.383
growth_yoy,2024/12/1,24,Manufacture of basic metals,1.235
growth_yoy,2025/1/1,24,Manufacture of basic metals,0.774
growth_yoy,2025/2/1,24,Manufacture of basic metals,3.329
growth_mom,2015/2/1,24,Manufacture of basic metals,3.925
growth_mom,2015/3/1,24,Manufacture of basic metals,5.805
growth_mom,2015/4/1,24,Manufacture of basic metals,0.729
growth_mom,2015/5/1,24,Manufacture of basic metals,-4.404
growth_mom,2015/6/1,24,Manufacture of basic metals,6.474
growth_mom,2015/7/1,24,Manufacture of basic metals,2.845
growth_mom,2015/8/1,24,Manufacture of basic metals,-5.794
growth_mom,2015/9/1,24,Manufacture of basic metals,2.908
growth_mom,2015/10/1,24,Manufacture of basic metals,-3.605
growth_mom,2015/11/1,24,Manufacture of basic metals,-6.256
growth_mom,2015/12/1,24,Manufacture of basic metals,1.091
growth_mom,2016/1/1,24,Manufacture of basic metals,-1.343
growth_mom,2016/2/1,24,Manufacture of basic metals,0.15
growth_mom,2016/3/1,24,Manufacture of basic metals,8.806
growth_mom,2016/4/1,24,Manufacture of basic metals,0.248
growth_mom,2016/5/1,24,Manufacture of basic metals,-0.653
growth_mom,2016/6/1,24,Manufacture of basic metals,6.609
growth_mom,2016/7/1,24,Manufacture of basic metals,0.148
growth_mom,2016/8/1,24,Manufacture of basic metals,-5.498
growth_mom,2016/9/1,24,Manufacture of basic metals,2.106
growth_mom,2016/10/1,24,Manufacture of basic metals,-3.226
growth_mom,2016/11/1,24,Manufacture of basic metals,0.458
growth_mom,2016/12/1,24,Manufacture of basic metals,-1.808
growth_mom,2017/1/1,24,Manufacture of basic metals,-1.967
growth_mom,2017/2/1,24,Manufacture of basic metals,-0.764
growth_mom,2017/3/1,24,Manufacture of basic metals,10.54
growth_mom,2017/4/1,24,Manufacture of basic metals,-0.137
growth_mom,2017/5/1,24,Manufacture of basic metals,-0.319
growth_mom,2017/6/1,24,Manufacture of basic metals,5.304
growth_mom,2017/7/1,24,Manufacture of basic metals,4.414
growth_mom,2017/8/1,24,Manufacture of basic metals,-6.102
growth_mom,2017/9/1,24,Manufacture of basic metals,-0.423
growth_mom,2017/10/1,24,Manufacture of basic metals,-2.776
growth_mom,2017/11/1,24,Manufacture of basic metals,-0.057
growth_mom,2017/12/1,24,Manufacture of basic metals,-1.406
growth_mom,2018/1/1,24,Manufacture of basic metals,-0.403
growth_mom,2018/2/1,24,Manufacture of basic metals,-1.799
growth_mom,2018/3/1,24,Manufacture of basic metals,8.596
growth_mom,2018/4/1,24,Manufacture of basic metals,-0.757
growth_mom,2018/5/1,24,Manufacture of basic metals,-0.664
growth_mom,2018/6/1,24,Manufacture of basic metals,5.522
growth_mom,2018/7/1,24,Manufacture of basic metals,4.565
growth_mom,2018/8/1,24,Manufacture of basic metals,-5.628
growth_mom,2018/9/1,24,Manufacture of basic metals,-0.69
growth_mom,2018/10/1,24,Manufacture of basic metals,-1.849
growth_mom,2018/11/1,24,Manufacture of basic metals,-0.746
growth_mom,2018/12/1,24,Manufacture of basic metals,-1.963
growth_mom,2019/1/1,24,Manufacture of basic metals,-0.621
growth_mom,2019/2/1,24,Manufacture of basic metals,-1.397
growth_mom,2019/3/1,24,Manufacture of basic metals,7.981
growth_mom,2019/4/1,24,Manufacture of basic metals,0.146
growth_mom,2019/5/1,24,Manufacture of basic metals,-1.151
growth_mom,2019/6/1,24,Manufacture of basic metals,6.385
growth_mom,2019/7/1,24,Manufacture of basic metals,5.013
growth_mom,2019/8/1,24,Manufacture of basic metals,-6.574
growth_mom,2019/9/1,24,Manufacture of basic metals,-1.083
growth_mom,2019/10/1,24,Manufacture of basic metals,-0.774
growth_mom,2019/11/1,24,Manufacture of basic metals,-0.229
growth_mom,2019/12/1,24,Manufacture of basic metals,-1.728
growth_mom,2020/1/1,24,Manufacture of basic metals,-2.08
growth_mom,2020/2/1,24,Manufacture of basic metals,3.153
growth_mom,2020/3/1,24,Manufacture of basic metals,-9.011
growth_mom,2020/4/1,24,Manufacture of basic metals,-46.259
growth_mom,2020/5/1,24,Manufacture of basic metals,26.817
growth_mom,2020/6/1,24,Manufacture of basic metals,78.076
growth_mom,2020/7/1,24,Manufacture of basic metals,2.814
growth_mom,2020/8/1,24,Manufacture of basic metals,-6.477
growth_mom,2020/9/1,24,Manufacture of basic metals,-0.203
growth_mom,2020/10/1,24,Manufacture of basic metals,-0.596
growth_mom,2020/11/1,24,Manufacture of basic metals,-1.608
growth_mom,2020/12/1,24,Manufacture of basic metals,-0.991
growth_mom,2021/1/1,24,Manufacture of basic metals,-0.977
growth_mom,2021/2/1,24,Manufacture of basic metals,-2.951
growth_mom,2021/3/1,24,Manufacture of basic metals,-0.346
growth_mom,2021/4/1,24,Manufacture of basic metals,-0.463
growth_mom,2021/5/1,24,Manufacture of basic metals,-7.774
growth_mom,2021/6/1,24,Manufacture of basic metals,-10.689
growth_mom,2021/7/1,24,Manufacture of basic metals,-2.312
growth_mom,2021/8/1,24,Manufacture of basic metals,22.202
growth_mom,2021/9/1,24,Manufacture of basic metals,11.322
growth_mom,2021/10/1,24,Manufacture of basic metals,1.87
growth_mom,2021/11/1,24,Manufacture of basic metals,0.969
growth_mom,2021/12/1,24,Manufacture of basic metals,0.199
growth_mom,2022/1/1,24,Manufacture of basic metals,-1.994
growth_mom,2022/2/1,24,Manufacture of basic metals,-4.044
growth_mom,2022/3/1,24,Manufacture of basic metals,4.005
growth_mom,2022/4/1,24,Manufacture of basic metals,-3.202
growth_mom,2022/5/1,24,Manufacture of basic metals,-6.844
growth_mom,2022/6/1,24,Manufacture of basic metals,-1.602
growth_mom,2022/7/1,24,Manufacture of basic metals,0.276
growth_mom,2022/8/1,24,Manufacture of basic metals,11.534
growth_mom,2022/9/1,24,Manufacture of basic metals,1.276
growth_mom,2022/10/1,24,Manufacture of basic metals,2.383
growth_mom,2022/11/1,24,Manufacture of basic metals,0.54
growth_mom,2022/12/1,24,Manufacture of basic metals,-4.11
growth_mom,2023/1/1,24,Manufacture of basic metals,-3.718
growth_mom,2023/2/1,24,Manufacture of basic metals,5.812
growth_mom,2023/3/1,24,Manufacture of basic metals,3.773
growth_mom,2023/4/1,24,Manufacture of basic metals,-4.935
growth_mom,2023/5/1,24,Manufacture of basic metals,-3.072
growth_mom,2023/6/1,24,Manufacture of basic metals,-3.983
growth_mom,2023/7/1,24,Manufacture of basic metals,-1.887
growth_mom,2023/8/1,24,Manufacture of basic metals,9.435
growth_mom,2023/9/1,24,Manufacture of basic metals,6.566
growth_mom,2023/10/1,24,Manufacture of basic metals,-0.677
growth_mom,2023/11/1,24,Manufacture of basic metals,2.276
growth_mom,2023/12/1,24,Manufacture of basic metals,-7.032
growth_mom,2024/1/1,24,Manufacture of basic metals,-2.267
growth_mom,2024/2/1,24,Manufacture of basic metals,4.573
growth_mom,2024/3/1,24,Manufacture of basic metals,4.583
growth_mom,2024/4/1,24,Manufacture of basic metals,-0.485
growth_mom,2024/5/1,24,Manufacture of basic metals,-4.523
growth_mom,2024/6/1,24,Manufacture of basic metals,-1.608
growth_mom,2024/7/1,24,Manufacture of basic metals,0.417
growth_mom,2024/8/1,24,Manufacture of basic metals,5.922
growth_mom,2024/9/1,24,Manufacture of basic metals,5.254
growth_mom,2024/10/1,24,Manufacture of basic metals,-3.358
growth_mom,2024/11/1,24,Manufacture of basic metals,1.867
growth_mom,2024/12/1,24,Manufacture of basic metals,-8.075
growth_mom,2025/1/1,24,Manufacture of basic metals,-2.712
growth_mom,2025/2/1,24,Manufacture of basic metals,7.225
abs,2015/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",107.636
abs,2015/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",88.031
abs,2015/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.734
abs,2015/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",101.554
abs,2015/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.926
abs,2015/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",102.316
abs,2015/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.273
abs,2015/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",95.751
abs,2015/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.964
abs,2015/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.416
abs,2015/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",98.42
abs,2015/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",102.98
abs,2016/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",114.453
abs,2016/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",93.64
abs,2016/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.341
abs,2016/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",104.985
abs,2016/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",107.993
abs,2016/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",108.199
abs,2016/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.062
abs,2016/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.875
abs,2016/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",104.911
abs,2016/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.929
abs,2016/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",104.8
abs,2016/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",103.738
abs,2017/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",118.235
abs,2017/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",96.675
abs,2017/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",108.12
abs,2017/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",108.835
abs,2017/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",111.779
abs,2017/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",111.612
abs,2017/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",115.083
abs,2017/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.154
abs,2017/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.598
abs,2017/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",111.879
abs,2017/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.02
abs,2017/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",108.553
abs,2018/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",123.786
abs,2018/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",100.536
abs,2018/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",112.764
abs,2018/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",115.31
abs,2018/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",117.831
abs,2018/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",118.083
abs,2018/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",121.436
abs,2018/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",115.758
abs,2018/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",115.647
abs,2018/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",117.32
abs,2018/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",114.544
abs,2018/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",113.118
abs,2019/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",128.542
abs,2019/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.46
abs,2019/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",116.52
abs,2019/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",119.566
abs,2019/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",122.33
abs,2019/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",123.774
abs,2019/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",126.709
abs,2019/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",120.008
abs,2019/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",120.153
abs,2019/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",119.839
abs,2019/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",117.38
abs,2019/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",117.454
abs,2020/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",133.324
abs,2020/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.799
abs,2020/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.403
abs,2020/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",44.64
abs,2020/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",66.572
abs,2020/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",97.018
abs,2020/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",103.879
abs,2020/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",107.208
abs,2020/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",112.301
abs,2020/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",112.674
abs,2020/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.488
abs,2020/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",111.266
abs,2021/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",126.733
abs,2021/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.176
abs,2021/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",113.179
abs,2021/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",103.143
abs,2021/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",101.812
abs,2021/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",86.345
abs,2021/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",85.971
abs,2021/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",94.695
abs,2021/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",112.44
abs,2021/10/1,25,"Manufacture of fabricated metal products, except machinery and equipment",121.228
abs,2021/11/1,25,"Manufacture of fabricated metal products, except machinery and equipment",123.546
abs,2021/12/1,25,"Manufacture of fabricated metal products, except machinery and equipment",118.087
abs,2022/1/1,25,"Manufacture of fabricated metal products, except machinery and equipment",135.203
abs,2022/2/1,25,"Manufacture of fabricated metal products, except machinery and equipment",110.21
abs,2022/3/1,25,"Manufacture of fabricated metal products, except machinery and equipment",115.597
abs,2022/4/1,25,"Manufacture of fabricated metal products, except machinery and equipment",105.11
abs,2022/5/1,25,"Manufacture of fabricated metal products, except machinery and equipment",104.822
abs,2022/6/1,25,"Manufacture of fabricated metal products, except machinery and equipment",107.723
abs,2022/7/1,25,"Manufacture of fabricated metal products, except machinery and equipment",101.6
abs,2022/8/1,25,"Manufacture of fabricated metal products, except machinery and equipment",106.975
abs,2022/9/1,25,"Manufacture of fabricated metal products, except machinery and equipment",120.658
